../../../pdielec -processors 4 -matrix ptfe -sigma 5 -method maxwell -method bruggeman -method ap -vf 0.1 -needle 0 0 1 -ellipsoid 0 0 1 0.5 -plate 1 0 0 -LO 1 1 1 -csv command1.csv -masses program -neutral -program vasp OUTCAR -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   3,   91.20,         0.412419,                1742.719237,   221.8899,     5.0
   4,  107.89,         0.000000,                   0.000600,     0.0001,     5.0
   5,  113.15,         0.000000,                   0.000485,     0.0001,     5.0
   6,  120.54,         1.509238,                6377.437976,   812.0006,     5.0
   7,  124.53,         0.000000,                   0.000330,     0.0000,     5.0
   8,  134.04,         2.960977,               12511.903171,  1593.0650,     5.0
   9,  141.99,         0.000000,                   0.000082,     0.0000,     5.0
  10,  180.96,         0.000000,                   0.000183,     0.0000,     5.0
  11,  181.81,         0.525701,                2221.403733,   282.8379,     5.0
  12,  208.12,         0.000000,                   0.000233,     0.0000,     5.0
  13,  208.67,         3.272104,               13826.604643,  1760.4580,     5.0
  14,  230.01,         0.000000,                   0.000460,     0.0001,     5.0
  15,  235.38,         3.636075,               15364.598613,  1956.2815,     5.0
  16,  260.63,         0.000000,                   0.000024,     0.0000,     5.0
  17,  340.12,         0.000000,                   0.000041,     0.0000,     5.0
  18,  379.28,         0.100402,                 424.256836,    54.0181,     5.0
  19,  402.59,         0.000000,                   0.000049,     0.0000,     5.0
  20,  445.19,         0.244879,                1034.761009,   131.7499,     5.0
  21,  528.11,         6.061126,               25611.894370,  3261.0077,     5.0
  22,  530.21,         0.000000,                   0.000095,     0.0000,     5.0
  23,  532.37,         3.271461,               13823.883944,  1760.1116,     5.0
  24,  547.32,         0.000000,                   0.000535,     0.0001,     5.0
  25,  565.00,         1.886858,                7973.106226,  1015.1674,     5.0
  26,  617.17,         0.000000,                   0.000018,     0.0000,     5.0
  27,  663.91,        20.514380,               86685.563611, 11037.1488,     5.0
  28,  725.56,         0.000000,                   0.000721,     0.0001,     5.0
  29,  818.40,         0.000000,                   0.000092,     0.0000,     5.0
  30, 1000.88,         8.075118,               34122.220208,  4344.5760,     5.0
  31, 1028.50,         0.000000,                   0.000133,     0.0000,     5.0
  32, 1188.93,        27.015566,              114156.976658, 14534.9177,     5.0
  33, 1195.88,         0.000000,                   0.001216,     0.0002,     5.0
  34, 1205.48,        23.204143,               98051.425969, 12484.2953,     5.0
  35, 1223.88,         0.000000,                   0.001510,     0.0002,     5.0
,,,,,,cm-1,thz,maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_plate(1 0 0)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),bruggeman_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),bruggeman_ellipsoid([0 0 1] 0.5)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),bruggeman_plate(1 0 0)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),ap_noshape[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_real_dielectric(vf=0.1),maxwell_plate(1 0 0)_real_dielectric(vf=0.1),bruggeman_needle[0 0 1]_real_dielectric(vf=0.1),bruggeman_ellipsoid([0 0 1] 0.5)_real_dielectric(vf=0.1),bruggeman_plate(1 0 0)_real_dielectric(vf=0.1),ap_noshape[0 0 1]_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_imag_dielectric(vf=0.1),maxwell_plate(1 0 0)_imag_dielectric(vf=0.1),bruggeman_needle[0 0 1]_imag_dielectric(vf=0.1),bruggeman_ellipsoid([0 0 1] 0.5)_imag_dielectric(vf=0.1),bruggeman_plate(1 0 0)_imag_dielectric(vf=0.1),ap_noshape[0 0 1]_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_absorption_coefficent_cm-1(vf=0.1),maxwell_plate(1 0 0)_absorption_coefficent_cm-1(vf=0.1),bruggeman_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),bruggeman_ellipsoid([0 0 1] 0.5)_absorption_coefficent_cm-1(vf=0.1),bruggeman_plate(1 0 0)_absorption_coefficent_cm-1(vf=0.1),ap_noshape[0 0 1]_absorption_coefficent_cm-1(vf=0.1)
,,,,,,   83.000000,    2.488277,          2.99385507,          1.76588128,          4.28666615,          2.27031177,          2.20294050,          2.87770707,          6.09710511,          2.31599050,          2.29680025,          2.39262402,          2.30214018,          2.31437550,          2.31901174,          2.53362301,          0.02199430,          0.01291906,          0.03200905,          0.01662878,          0.01617814,          0.02115479,          0.04685106,          3.27325024,          1.93067839,          4.68671016,          2.48218379,          2.40852525,          3.14626297,          6.66610449
,,,,,,   83.200000,    2.494273,          3.10677877,          1.81513719,          4.45472838,          2.35506879,          2.27787391,          2.99177647,          6.33959411,          2.31758282,          2.29778144,          2.39490481,          2.30333277,          2.31555557,          2.32050819,          2.53691564,          0.02277687,          0.01325033,          0.03319990,          0.01721258,          0.01669249,          0.02194757,          0.04862900,          3.39671230,          1.98453101,          4.87045644,          2.57485058,          2.49045165,          3.27097765,          6.93122326
,,,,,,   83.400000,    2.500269,          3.22629379,          1.86668254,          4.63323168,          2.44510069,          2.35724382,          3.11319050,          6.59796152,          2.31922346,          2.29878539,          2.39725499,          2.30455917,          2.31676634,          2.32204918,          2.54030519,          0.02360473,          0.01359690,          0.03446439,          0.01783250,          0.01723720,          0.02279108,          0.05052338,          3.52738080,          2.04088673,          5.06561818,          2.67328452,          2.57722860,          3.40372239,          7.21370226
,,,,,,   83.600000,    2.506265,          3.35291495,          1.92066633,          4.82304985,          2.54085481,          2.44141664,          3.24258813,          6.87361926,          2.32091456,          2.29981299,          2.39967749,          2.30582077,          2.31800906,          2.32363653,          2.54379542,          0.02448139,          0.01395977,          0.03580868,          0.01849158,          0.01781479,          0.02368970,          0.05254455,          3.66581862,          2.09990844,          5.27315073,          2.77797469,          2.66925666,          3.54519577,          7.51508518
,,,,,,   83.800000,    2.512261,          3.48720679,          1.97724976,          5.02514679,          2.64282523,          2.53079631,          3.38067653,          7.16813312,          2.32265831,          2.30086518,          2.40217535,          2.30711902,          2.31928502,          2.32527208,          2.54739009,          0.02541073,          0.01434001,          0.03723955,          0.01919320,          0.01842799,          0.02464829,          0.05470400,          3.81264296,          2.16177239,          5.49410794,          2.88946128,          2.76697750,          3.69617098,          7.83708391
,,,,,,   84.000000,    2.518257,          3.62978919,          2.03660744,          5.24058733,          2.75155842,          2.62582887,          3.52823954,          7.48324198,          2.32445704,          2.30194295,          2.40475168,          2.30845538,          2.32059554,          2.32695770,          2.55109295,          0.02639697,          0.01473879,          0.03876450,          0.01994107,          0.01907984,          0.02567225,          0.05701446,          3.96853155,          2.22666950,          5.72965401,          3.00834176,          2.87087877,          3.85750500,          8.18159964
,,,,,,   84.200000,    2.524252,          3.78134374,          2.09892871,          5.47054955,          2.86765973,          2.72700754,          3.68614722,          7.82087979,          2.32631313,          2.30304734,          2.40740965,          2.30983136,          2.32194199,          2.32869525,          2.55490764,          0.02744479,          0.01515736,          0.04039182,          0.02073931,          0.01977371,          0.02676753,          0.05949011,          4.13422961,          2.29480677,          5.98107696,          3.13527798,          2.98149973,          4.03014907,          8.55074678
,,,,,,   84.400000,    2.530248,          3.94262101,          2.16441916,          5.71633871,          2.99180068,          2.83487854,          3.85536671,          8.18320042,          2.32822908,          2.30417944,          2.41015246,          2.31124844,          2.32332573,          2.33048657,          2.55883763,          0.02855932,          0.01559710,          0.04213069,          0.02159248,          0.02051330,          0.02794079,          0.06214674,          4.31055774,          2.36640898,          6.24980387,          3.27100412,          3.09943755,          4.21516062,          8.94688022
,,,,,,   84.600000,    2.536244,          4.11444865,          2.23330225,          5.97940311,          3.12472729,          2.95004763,          4.03697462,          8.57260590,          2.33020746,          2.30534039,          2.41298332,          2.31270812,          2.32474816,          2.33233343,          2.56288612,          0.02974621,          0.01605948,          0.04399131,          0.02250565,          0.02130274,          0.02919939,          0.06500194,          4.49842083,          2.44172044,          6.53741821,          3.41633583,          3.22535455,          4.41371670,          9.37262613
,,,,,,   84.800000,    2.542240,          4.29774066,          2.30582116,          6.26135209,          3.26726949,          3.07318761,          4.23217102,          8.99177845,          2.33225091,          2.30653140,          2.41590541,          2.31421185,          2.32621064,          2.33423751,          2.56705588,          0.03101172,          0.01654613,          0.04598500,          0.02348446,          0.02214659,          0.03055156,          0.06807534,          4.69881818,          2.52100702,          6.84567947,          3.57218048,          3.35998631,          4.62712939,          9.83091706
,,,,,,   85.000000,    2.548236,          4.49350786,          2.38224089,          6.56397644,          3.42035187,          3.20504681,          4.44229532,          9.44371667,          2.33436212,          2.30775371,          2.41892178,          2.31576101,          2.32771453,          2.33620031,          2.57134911,          0.03236275,          0.01705881,          0.04812433,          0.02453517,          0.02304994,          0.03200649,          0.07138889,          4.91285493,          2.60455846,          7.17654559,          3.73954895,          3.50415100,          4.85686309,         10.32503146
,,,,,,   85.200000,    2.554232,          4.70286978,          2.46285058,          6.88927162,          3.58500581,          3.34645871,          4.66884430,          9.93177644,          2.33654384,          2.30900866,          2.42203534,          2.31735687,          2.32926111,          2.33822309,          2.57576719,          0.03380695,          0.01759943,          0.05042335,          0.02566479,          0.02401845,          0.03357440,          0.07496713,          5.14175512,          2.69269088,          7.53219826,          3.91956886,          3.65875985,          5.10455427,         10.85863838
,,,,,,   85.400000,    2.560228,          4.92706818,          2.54796609,          7.23946412,          3.76238325,          3.49835284,          4.91349237,         10.45971680,          2.33879881,          2.31029761,          2.42524872,          2.31900056,          2.33085157,          2.34030678,          2.58031042,          0.03535280,          0.01817010,          0.05289770,          0.02688111,          0.02505841,          0.03526675,          0.07883752,          5.38687635,          2.78574961,          7.91507173,          4.11349967,          3.82482918,          5.37203361,         11.43584765
,,,,,,   85.600000,    2.566223,          5.16748232,          2.63793296,          7.61704126,          3.95377226,          3.66176720,          5.17811450,         11.03175124,          2.34112976,          2.31162203,          2.42856413,          2.32069296,          2.33248697,          2.34245185,          2.58497764,          0.03700972,          0.01877311,          0.05556483,          0.02819285,          0.02617687,          0.03709634,          0.08303082,          5.64972663,          2.88411245,          8.32788546,          4.32274966,          4.00349384,          5.66135104,         12.06126599
,,,,,,   85.800000,    2.572219,          5.42564644,          2.73312969,          8.02478492,          4.16061460,          3.83786223,          5.46481172,         11.65260463,          2.34353937,          2.31298342,          2.43198325,          2.32243462,          2.33416815,          2.34465815,          2.58976578,          0.03878818,          0.01941097,          0.05844428,          0.02960977,          0.02738167,          0.03907752,          0.08758148,          5.93198337,          2.98819321,          8.77368092,          4.54889511,          4.19602256,          5.97480367,         12.74005920
,,,,,,   86.000000,    2.578215,          5.70326950,          2.83397145,          8.46580953,          4.38452532,          4.02793655,          5.77593962,         12.32757552,          2.34603017,          2.31438337,          2.43550700,          2.32422568,          2.33589568,          2.34692474,          2.59466931,          0.04069985,          0.02008644,          0.06155788,          0.03114277,          0.02868160,          0.04122634,          0.09252807,          6.23551501,          3.09844582,          9.25586322,          4.79370183,          4.40383517,          6.31496692,         13.47802031
,,,,,,   86.200000,    2.584211,          6.00225763,          2.94091430,          8.94360473,          4.62731477,          4.23344467,          6.11413964,         13.06260362,          2.34860451,          2.31582350,          2.43913526,          2.32606570,          2.33766975,          2.34924959,          2.59967945,          0.04275772,          0.02080254,          0.06493009,          0.03280408,          0.03008648,          0.04356077,          0.09791373,          6.56240557,          3.21536888,          9.77824764,          5.05914909,          4.62852190,          6.68472873,         14.28164335
,,,,,,   86.400000,    2.590207,          6.32473955,          3.05445987,          9.46208288,          4.89101280,          4.45601669,          6.48237303,         13.86434097,          2.35126441,          2.31730553,          2.44286658,          2.32795350,          2.33949001,          2.35162931,          2.60478328,          0.04497630,          0.02156261,          0.06858828,          0.03460736,          0.03160733,          0.04610094,          0.10378669,          6.91498243,          3.33951085,         10.34511166,          5.34745618,          4.87186498,          7.08732672,         15.15820114
,,,,,,   86.600000,    2.596203,          6.67309538,          3.17516076,         10.02563163,          5.17789523,          4.69748010,          6.88395719,         14.74022479,          2.35401149,          2.31883122,          2.44669772,          2.32988689,          2.34135550,          2.35405870,          2.60996260,          0.04737181,          0.02237029,          0.07256313,          0.03656793,          0.03325645,          0.04886935,          0.11020069,          7.29584783,          3.47147590,         10.96125240,          5.66111130,          5.13586245,          7.52638787,         16.11582495
,,,,,,   86.800000,    2.602199,          7.04998911,          3.30362656,         10.63917127,          5.49051235,          4.95988359,          7.32260271,         15.69854812,          2.35684678,          2.32040240,          2.45062314,          2.33186245,          2.34326434,          2.35653030,          2.61519240,          0.04996237,          0.02322965,          0.07688897,          0.03870293,          0.03504764,          0.05189109,          0.11721544,          7.70791436,          3.61193049,         11.63204932,          6.00290275,          5.42275418,          8.00596906,         17.16358178
,,,,,,   87.000000,    2.608194,          7.45840506,          3.44053072,         11.30821637,          5.83171840,          5.24552260,          7.80245097,         16.74852229,          2.35977052,          2.32202094,          2.45463431,          2.33387508,          2.34521353,          2.35903370,          2.62043910,          0.05276829,          0.02414512,          0.08160420,          0.04103147,          0.03699632,          0.05519412,          0.12489693,          8.15444486,          3.76161094,         12.36353163,          6.37595113,          5.73504986,          8.53059813,         18.31154254
,,,,,,   87.200000,    2.614190,          7.90168869,          3.58661835,         12.03894032,          6.20470207,          5.55696629,          8.32810763,         17.90032152,          2.36278187,          2.32368875,          2.45871887,          2.33591761,          2.34719862,          2.36155476,          2.62565826,          0.05581228,          0.02512166,          0.08675171,          0.04357490,          0.03911970,          0.05880940,          0.13331761,          8.63909700,          3.92133188,         13.16244885,          6.78374271,          6.07555837,          9.10531058,         19.57083100
,,,,,,   87.400000,    2.620186,          8.38359182,          3.74271500,         12.83824044,          6.61301470,          5.89708419,          8.90466925,         19.16509583,          2.36587861,          2.32540775,          2.46285956,          2.33798019,          2.34921330,          2.36407462,          2.63079176,          0.05911982,          0.02616472,          0.09237926,          0.04635687,          0.04143700,          0.06277106,          0.14255626,          9.16597272,          4.09199592,         14.03634195,          7.23016025,          6.44741704,          9.73567859,         20.95363768
,,,,,,   87.600000,    2.626182,          8.90832221,          3.90973673,         13.71379964,          7.06059440,          6.26907249,          9.53773596,         20.55493090,          2.36905673,          2.32717989,          2.46703286,          2.34004957,          2.35124886,          2.36656847,          2.63576446,          0.06271939,          0.02728036,          0.09853987,          0.04940355,          0.04396952,          0.06711640,          0.15269733,          9.73967245,          4.27460461,         14.99361085,          7.71950938,          6.85412036,         10.42782490,         22.47317615
,,,,,,   87.800000,    2.632178,          9.48059719,          4.08870151,         14.67413846,          7.55178127,          6.67647557,         10.23340064,         22.08272534,          2.37230983,          2.32900709,          2.47120733,          2.34210824,          2.35329357,          2.36900405,          2.64048008,          0.06664291,          0.02847532,          0.10529201,          0.05274365,          0.04674084,          0.07188571,          0.16382966,         10.36535378,          4.47027089,         16.04357125,          8.25653522,          7.29954346,         11.18841101,         24.14354876
,,,,,,   88.000000,    2.638174,         10.10570033,          4.28074208,         15.72864769,          8.09131720,          7.12320000,         10.99820107,         23.76194289,          2.37562852,          2.33089121,          2.47534153,          2.34413327,          2.35533191,          2.37133981,          2.64481643,          0.07092603,          0.02975709,          0.11269976,          0.05640835,          0.04977681,          0.07712187,          0.17604408,         11.04879334,          4.68023324,         17.19649032,          8.84642218,          7.78795751,         12.02458481,         25.97947573
,,,,,,   88.200000,    2.644169,         10.78953947,          4.48712071,         16.88758729,          8.68432062,          7.61351491,         11.83901535,         25.60618239,          2.37899950,          2.33283400,          2.47938150,          2.34609506,          2.35734352,          2.37352279,          2.64861998,          0.07560849,          0.03113401,          0.12083250,          0.06043108,          0.05310554,          0.08286938,          0.18942944,         11.79645031,          4.90587171,         18.46358549,          9.49476639,          8.32403001,         12.94386630,         27.99582496
,,,,,,   88.400000,    2.650165,         11.53870302,          4.70924581,         18.16203045,          9.33622267,          8.15202999,         12.76287411,         27.62848969,          2.38240456,          2.33483709,          2.48325761,          2.34795565,          2.35930208,          2.37548611,          2.65169999,          0.08073448,          0.03261536,          0.12976434,          0.06484695,          0.05675720,          0.08917296,          0.20406669,         12.61552796,          5.14872617,         19.85696335,         10.20750582,          8.91280086,         13.95394222,         30.20685979
,,,,,,   88.600000,    2.656161,         12.36050990,          4.94869084,         19.56372287,         10.05264581,          8.74363925,         13.77665397,         29.84031657,          2.38581918,          2.33690186,          2.48688093,          2.34966696,          2.36117386,          2.37714620,          2.65382257,          0.08635287,          0.03421155,          0.13957265,          0.06969182,          0.06076349,          0.09607510,          0.22001996,         13.51402822,          5.41051690,         21.38946574,         10.99078763,          9.55962080,         15.06233094,         32.62510071
,,,,,,   88.800000,    2.662157,         13.26304542,          5.20721562,         21.10481547,         10.83919952,          9.39341360,         14.88660733,         32.25001525,          2.38921090,          2.33902937,          2.49013891,          2.35116860,          2.36291606,          2.37839995,          2.65470566,          0.09251734,          0.03593416,          0.15033574,          0.07500075,          0.06515686,          0.10361256,          0.23732417,         14.50079096,          5.69316795,         23.07437753,         11.85074478,         10.27003396,         16.27586833,         35.25967940
,,,,,,   89.000000,    2.668153,         14.25517212,          5.48679036,         22.79741410,         11.70116040,         10.10641979,         16.09767479,         34.86075311,          2.39253727,          2.34122025,          2.49289058,          2.35238567,          2.36447492,          2.37912195,          2.65401610,          0.09928634,          0.03779618,          0.16212900,          0.08080560,          0.06996913,          0.11181126,          0.25596819,         15.58550577,          5.99883341,         24.92493433,         12.79314633,         11.04957995,         17.59995609,         38.11405883
,,,,,,   89.200000,    2.674149,         15.34649875,          5.78962265,         24.65287294,         12.64299668,         10.88743668,         17.41252285,         37.66775503,          2.39574337,          2.34347452,          2.49496137,          2.35322648,          2.36578372,          2.37916257,          2.65137112,          0.10672263,          0.03981213,          0.17501912,          0.08713160,          0.07522937,          0.12067928,          0.27587335,         16.77867814,          6.32992688,         26.95354993,         13.82287748,         11.90348358,         19.03750955,         41.18301823
,,,,,,   89.400000,    2.680145,         16.54728395,          6.11818752,         26.68074102,         13.66769240,         11.74053346,         18.83025669,         40.65485455,          2.39875880,          2.34579144,          2.49613819,          2.35358071,          2.36676077,          2.37834741,          2.64634696,          0.11489237,          0.04199829,          0.18905566,          0.09399246,          0.08096088,          0.13019764,          0.29686740,         18.09152407,          6.68915437,         29.17066448,         14.94320076,         12.83619380,         20.58755039,         44.44888248
,,,,,,   89.600000,    2.686140,         17.86824097,          6.47526062,         28.88725910,         14.77582870,         12.66847042,         20.34478720,         43.79048959,          2.40149413,          2.34816922,          2.49616539,          2.35331839,          2.36730766,          2.37647961,          2.63849835,          0.12386342,          0.04437288,          0.20425931,          0.10138393,          0.08717689,          0.14030897,          0.31865591,         19.53575659,          7.07955056,         31.58310118,         16.15475153,         13.85072850,         22.24342125,         47.87714399
,,,,,,   89.800000,    2.692136,         19.32019808,          6.86395454,         31.27330609,         15.96439541,         13.67188488,         21.94289576,         47.02354110,          2.40383694,          2.35060474,          2.49474311,          2.35229067,          2.36730845,          2.37334630,          2.62739249,          0.13370257,          0.04695629,          0.22060629,          0.10927554,          0.09387481,          0.15090428,          0.34079511,         21.12321452,          7.50451851,         34.19182093,         17.45423869,         14.94778449,         23.99066989,         51.41191317
,,,,,,   90.000000,    2.698132,         20.91355449,          7.28775773,         33.83172622,         17.22534543,         14.74823901,         23.60215352,         50.27978921,          2.40564739,          2.35309312,          2.49153001,          2.35033329,          2.36663014,          2.36873114,          2.61266001,          0.14447114,          0.04977136,          0.23800861,          0.11760078,          0.10102898,          0.16180955,          0.36267300,         22.86526753,          7.96787224,         36.98900019,         18.83286420,         16.12458708,         25.80477435,         54.97204371
,,,,,,   90.200000,    2.704128,         22.65745616,          7.75057525,         36.54405413,         18.54397814,         15.89054116,         25.28901924,         53.46019140,          2.40675378,          2.35562727,          2.48615292,          2.34727422,          2.36512575,          2.36243419,          2.59406201,          0.15621871,          0.05284358,          0.25629078,          0.12624652,          0.10858200,          0.17277438,          0.38350881,         24.77191512,          8.47388121,         39.95445034,         20.27455550,         17.37349215,         27.64906323,         58.44925018
,,,,,,   90.400000,    2.710124,         24.55860265,          8.25676983,         39.37682175,         19.89735210,         17.08591675,         26.95764051,         56.44251305,          2.40694871,          2.35819723,          2.47822693,          2.34294659,          2.36264092,          2.35429965,          2.57156639,          0.16897403,          0.05620137,          0.27516501,          0.13504311,          0.11643531,          0.18346681,          0.40238163,         26.85048207,          9.02731533,         43.05157998,         21.75423021,         18.68042363,         29.47340503,         61.70989066
,,,,,,   90.600000,    2.716120,         26.61959235,          8.81120078,         42.27790055,         21.25307564,         18.31420449,         28.55005611,         59.08778454,          2.40598666,          2.36078939,          2.46738857,          2.33720768,          2.35902509,          2.34424978,          2.54541906,          0.18273281,          0.05987626,          0.29420904,          0.14375786,          0.12444037,          0.19347899,          0.41829707,         29.10380925,          9.63348737,         46.22339580,         23.23647377,         20.02333871,         31.21442944,         64.60202649
,,,,,,   90.800000,    2.722116,         28.83673097,          9.41925661,         45.17369564,         22.56896969,         19.54688079,         29.99852839,         61.25231893,          2.40358466,          2.36338553,          2.45334397,          2.32996345,          2.35414814,          2.33232009,          2.51618872,          0.19744200,          0.06390311,          0.31285328,          0.15209525,          0.13239277,          0.20234846,          0.43029172,         31.52785762,         10.29828872,         49.38943481,         24.67517084,         21.37105191,         32.79807731,         66.96856146
,,,,,,   91.000000,    2.728111,         31.19728558,         10.08687539,         47.96838773,         23.79416947,         20.74673964,         31.23048757,         62.80447923,          2.39942815,          2.36596156,          2.43592976,          2.32119601,          2.34792174,          2.31868789,          2.48476320,          0.21298058,          0.06832012,          0.33038642,          0.15970770,          0.14003203,          0.20959697,          0.43756261,         34.10870598,         11.02821160,         52.44493560,         26.01470978,         22.68288504,         34.14500647,         68.66557382
,,,,,,   91.200000,    2.734107,         33.67628822,         10.82054349,         50.54663649,         24.87213119,         21.86881474,         32.17596522,         63.64337406,          2.39318456,          2.36848608,          2.41517931,          2.31098883,          2.34032343,          2.30368431,          2.45228370,          0.22913830,          0.07316876,          0.34598875,          0.16621937,          0.14705054,          0.21478446,          0.43959400,         36.81905627,         11.83034772,         55.26379394,         27.19326999,         23.90967542,         35.17871881,         69.58275672
,,,,,,   91.400000,    2.740103,         36.23320150,         11.62725959,         52.78094375,         25.74565630,         22.86294296,         32.77652015,         63.71506026,          2.38452761,          2.37091853,          2.39137978,          2.29954290,          2.33141905,          2.28778140,          2.42002155,          0.24559501,          0.07849341,          0.35879913,          0.17126289,          0.15311373,          0.21756923,          0.43624730,         39.61458805,         12.71234889,         57.70661319,         28.14831498,         24.99657854,         35.83531925,         69.66113289
,,,,,,   91.600000,    2.746099,         38.80905878,         12.51444457,         54.54397750,         26.36345352,         23.67807008,         32.99383161,         63.02168312,          2.37317408,          2.37320701,          2.36510101,          2.28717649,          2.32137750,          2.27155161,          2.38922301,          0.26190566,          0.08434060,          0.36801290,          0.17452447,          0.15789147,          0.21776096,          0.42778634,         42.43083174,         13.68232852,         59.63417832,         28.82376680,         25.88777566,         36.07291085,         68.90304780
,,,,,,   91.800000,    2.752095,         41.32503866,         13.48977098,         55.72457335,         26.68709653,         24.26790476,         32.81579449,         61.62076413,          2.35893294,          2.37528576,          2.33717803,          2.27430437,          2.31047188,          2.25560532,          2.36096030,          0.27749810,          0.09075766,          0.37299574,          0.17578863,          0.16109707,          0.21535215,          0.41482971,         45.18161010,         14.74867520,         60.92495077,         29.17761312,         26.53265541,         35.87825879,         67.37139102
,,,,,,   92.000000,    2.758091,         43.68370181,         14.56087611,         56.24432496,         26.69680081,         24.59697550,         32.25840860,         59.61492583,          2.34176216,          2.37707230,          2.30863931,          2.26139746,          2.29906303,          2.24051984,          2.33602474,          0.29169211,          0.09779056,          0.37338726,          0.17497192,          0.16252657,          0.21051908,          0.39824561,         47.76039047,         15.91973894,         61.49320709,         29.18822302,         26.89243597,         35.26885604,         65.17836213
,,,,,,   92.200000,    2.764086,         45.77408675,         15.73491205,         56.07054755,         26.39451548,         24.64577516,         31.36292977,         57.13525925,          2.32182294,          2.37846429,          2.28058987,          2.24893045,          2.28756615,          2.22677624,          2.31488101,          0.30374613,          0.10548062,          0.36916491,          0.17213627,          0.16208943,          0.20359196,          0.37902058,         50.04585614,         17.20333928,         61.30321227,         28.85772756,         26.94578976,         34.28980856,         62.46728593
,,,,,,   92.400000,    2.770082,         47.48128080,         17.01787502,         55.22181242,         25.80347860,         24.41371282,         30.18915276,         54.32295172,          2.29951605,          2.37933653,          2.25407531,          2.23732874,          2.27640611,          2.21471749,          2.29768086,          0.31293302,          0.11385963,          0.36064815,          0.16747848,          0.15982256,          0.19500333,          0.35813563,         51.91237046,         18.60603205,         60.37527074,         28.21153342,         26.69207070,         33.00649130,         59.39252577
,,,,,,   92.600000,    2.776078,         48.69984703,         18.41364873,         53.76434712,         24.96438640,         23.91909525,         28.80670297,         51.31332480,          2.27548320,          2.37953841,          2.22996072,          2.22692630,          2.26597096,          2.20453384,          2.28431876,          0.31863569,          0.12294313,          0.34844137,          0.16129887,          0.15588404,          0.18522834,          0.33647293,         53.24465678,         20.13206338,         58.78179059,         27.29413472,         26.15129400,         31.49502732,         56.10203182
,,,,,,   92.800000,    2.782074,         49.34885931,         19.92269727,         51.80049921,         23.92925681,         23.19616524,         27.28644705,         48.22472290,          2.25056264,          2.37889264,          2.20885219,          2.21794236,          2.25657343,          2.19627305,          2.27450673,          0.32044333,          0.13272130,          0.33333385,          0.15395781,          0.15052837,          0.17473070,          0.31476170,         53.95423676,         21.78194066,         56.63467074,         26.16240386,         25.36089807,         29.83289675,         52.72519271
,,,,,,   93.000000,    2.788070,         49.38498052,         21.54036374,         49.45276621,         22.75454809,         22.29000941,         25.69364019,         45.15277320,          2.22570057,          2.37719638,          2.19107250,          2.21047852,          2.24842764,          2.18986753,          2.26784896,          0.31822251,          0.14314740,          0.31618556,          0.14583057,          0.14407000,          0.16392282,          0.29355992,         53.99372890,         23.55057243,         54.06784055,         24.87806794,         24.37017718,         28.09144457,         49.36655983
,,,,,,   93.200000,    2.794066,         48.80987070,         23.25478554,         46.84760546,         21.49499909,         21.25060760,         24.08357747,         42.16916206,          2.20183623,          2.37422643,          2.17668492,          2.20453255,          2.24164330,          2.18516882,          2.26390414,          0.31214141,          0.15412396,          0.29782612,          0.13726955,          0.13684375,          0.15314329,          0.27326183,         53.36494819,         25.42498899,         51.21955870,         23.50097421,         23.23377541,         26.33112617,         46.10450952
,,,,,,   93.400000,    2.800062,         47.66964010,         25.04454348,         44.10234737,         20.19913948,         20.12729673,         22.49971497,         39.32347344,          2.17978870,          2.36975028,          2.16554774,          2.20002233,          2.23623525,          2.18198141,          2.26223100,          0.30263936,          0.16548783,          0.27898342,          0.12857869,          0.12917024,          0.14264993,          0.25412039,         52.11830798,         27.38177229,         48.21810523,         22.08418126,         22.00563394,         24.59945306,         42.99325305
,,,,,,   93.600000,    2.806057,         46.04656685,         26.87633522,         41.31682129,         18.90677434,         18.96454885,         20.97372419,         36.64664887,          2.16017289,          2.36354493,          2.15738029,          2.19681288,          2.23214287,          2.18009082,          2.26241731,          0.29035152,          0.17699630,          0.26024617,          0.12000081,          0.12133110,          0.13262393,          0.23627551,         50.34376487,         29.38451211,         45.17262586,         20.67120889,         20.73437508,         22.93105244,         40.06661952
